5 GB	30 GB	25 GB	20 GB	15 GB	10 GB	
?	1.69459	1.67323	1.74084	1.65841	1.72207	
?	1.70563	1.66852	1.74833	1.65478	1.72693	
?	1.71721	1.67362	1.74623	1.64037	1.73432	
?	1.71837	1.68257	1.67554	1.64375	1.75878	
?	1.72497	1.68263	1.67505	1.62531	1.76889	
?	1.72662	1.66191	1.64982	1.61854	1.77437	
?	1.72335	1.66577	1.6513	1.62288	1.78413	
?	1.72662	1.67779	1.65357	1.61725	1.7821	
?	1.71087	1.7041	1.6821	1.61966	1.78229	
?	1.71255	1.72394	1.68315	1.63571	1.79056	
?	1.71159	1.72409	1.70034	1.63843	1.78606	
?	1.73442	1.73837	1.69734	1.66124	1.802	
?	1.74334	1.742	1.69546	1.67109	1.7787	
?	1.74186	1.76602	1.69283	1.65323	1.78636	
?	1.74921	1.77019	1.68929	1.65775	1.75747	
?	1.74929	1.78901	1.68757	1.67261	1.73247	
?	1.75099	1.76901	1.68702	1.68358	1.72885	
?	1.75443	1.75937	1.6803	1.68923	1.7255	
?	1.77254	1.75687	1.66131	1.69769	1.71916	
?	1.73937	1.79019	1.64484	1.70806	1.74422	
?	1.73694	1.80409	1.63866	1.71125	1.73805	
?	1.72478	1.81751	1.62813	1.71184	1.74703	
?	1.74134	1.81548	1.62791	1.71582	1.7433	
?	1.7419	1.81109	1.63168	1.7159	1.72349	
?	1.75058	1.81354	1.63745	1.74108	1.71475	
?	1.74766	1.80136	1.64708	1.74544	1.72485	
?	1.73046	1.80361	1.6504	1.7675	1.71383	
?	1.72529	1.80332	1.6555	1.77115	1.70899	
?	1.72908	1.80706	1.62875	1.77231	1.70803	
?	1.72809	1.79785	1.63104	1.77623	1.69325	
?	1.74289	1.79415	1.62305	1.77919	1.68861	
?	1.7237	1.7796	1.62291	1.76037	1.67802	
?	1.71246	1.77958	1.62539	1.7454	1.69013	
?	1.70711	1.76118	1.62386	1.74417	1.69205	
?	1.72297	1.757	1.62612	1.73253	1.70472	
?	1.7283	1.74224	1.63848	1.72992	1.70453	
?	1.7276	1.74803	1.64436	1.7164	1.7035	
?	1.74966	1.72905	1.65021	1.69781	1.71533	
?	1.73076	1.73232	1.65225	1.69345	1.71402	
?	1.73473	1.69549	1.64963	1.68782	1.74433	
?	1.73423	1.6817	1.67089	1.6845	
?	1.75718	1.69507	1.67456	1.70232	
?	1.72818	1.6985	1.67753	1.69651	
?	1.76233	1.70342	1.67212	1.69188	
?	1.77783	1.69296	1.66756	1.66617	
?	1.79479	1.70465	1.66746	1.66715	
?	1.81509	1.69753	1.68549	1.65752	
?	1.81462	1.69532	1.68488	1.65321	
?	1.79997	1.67041	1.68387	1.6453	
?	1.79662	1.66226	1.68045	1.63197	
?	1.80041	1.67039	1.66155	1.63863	
?	1.79931	1.66482	1.65581	1.64242	
?	1.7794	1.66343	1.65413	1.655	
?	1.78078	1.65475	1.65613	1.66698	
?	1.7577	1.65878	1.69441	1.67091	
?	1.75186	1.65509	1.69591	1.68957	
?	1.75428	1.64303	1.70371	1.69074	
?	1.73603	1.6683	1.70103	1.71065	
?	1.73447	1.67046	1.70484	1.72469	
?	1.73194	1.66733	1.72313	1.73526	
?	1.72779	1.66503	1.69719	1.73705	
?	1.72919	1.63299	1.69752	1.71001	
?	1.73962	1.6444	1.71948	1.72019	
?	1.7046	1.63458	1.72357	1.72244	
?	1.66487	1.63815	1.71986	1.73586	
?	1.64964	1.62988	1.71189	1.74922	
?	1.63561	1.62554	1.68919	1.73801	
?	1.63244	1.61913	1.68095	1.74272	
?	1.64021	1.61478	1.67906	1.74323	
?	1.6443	1.61029	1.68737	1.74051	
?	1.62422	1.63931	1.68852	1.72964	
?	1.62393	1.6346	1.70598	1.72407	
?	1.63606	1.63469	1.75432	1.75734	
?	1.65084	1.64605	1.86344	1.74736	
?	1.6618	1.65039	1.83083	1.76231	
?	1.67699	1.66168	1.82381	1.7368	
?	1.67644	1.6742	1.81678	1.75489	
?	1.69788	1.66045	1.82437	1.74542	
?	1.70177	1.66182	1.82551	1.72375	
?	1.7059	1.67366	1.82438	1.72093	
?	1.71023	1.69073	1.83382	1.73312	
?	1.70433	1.70581	1.84015	1.75612	
?	1.69365	1.69081	1.82935	1.7609	
?	1.69385	1.6964	1.83174	1.76316	
?	1.70238	1.72773	1.86266	1.7662	
?	1.7067	1.74002	1.87081	1.75504	
?	1.70561	1.78019	1.87524	1.74687	
?	1.70993	1.79631	1.89063	1.73873	
?	1.70508	1.81892	1.90345	1.75975	
?	1.70577	1.82673	1.90925	1.76397	
?	1.7034	1.80154	1.92158	1.78857	
?	1.70494	1.80974	1.91451	1.81054	
?	1.69224	1.81799	1.88032	1.76984	
?	1.67779	1.82254	1.79032	1.77211	
?	1.66519	1.81909	1.81043	1.77384	
?	1.64828	1.81683	1.81648	1.76812	
?	1.67637	1.8146	1.81481	1.74621	
?	1.65788	1.81236	1.81589	1.74391	
?	1.65523	1.82145	1.86583	1.75141	
?	1.65028	1.82694	1.86082	1.74213	
?	1.67774	1.84664	1.86097	1.74679	
?	1.66412	1.84534	1.86543	1.72159	
?	1.69724	1.85118	1.86005	1.70585	
?	1.70107	1.85577	1.86236	1.70208	
?	1.70936	1.83432	1.84614	1.68539	
?	1.7051	1.82736	1.8503	1.70595	
?	1.70284	1.80007	1.85604	1.71679	
?	1.71657	1.79888	1.84647	1.73948	
?	1.70961	1.81866	1.84444	1.72979	
?	1.72879	1.82515	1.84566	1.72701	
?	1.73288	1.82356	1.8639	1.70409	
?	1.72862	1.82198	1.88118	1.70034	
?	1.72561	1.8228	1.87975	1.69657	
?	1.74257	1.83228	1.90242	1.6951	
?	1.74139	1.84028	1.88332	1.68095	
?	1.7395	1.85156	1.90206	1.69439	
?	1.70683	1.858	1.9085	1.71515	
?	1.72495	1.86167	1.92588	1.72328	
?	1.72995	1.85953	1.91524	1.72402	
?	1.7315	1.85085	1.9052	1.72176	
?	1.70794	1.81626	1.93033	1.70033	
?	1.7007	1.82641	1.93487	1.70104	
?	1.68085	1.82303	1.93572	1.70002	
?	1.69093	1.81774	1.9584	1.70179	
?	1.67766	1.83865	1.98811	1.7077	
?	1.69834	1.8359	1.99035	1.69103	
?	1.69109	1.83792	1.99268	1.70235	
?	1.67257	1.84879	1.99911	1.69825	
?	1.67687	1.81538	1.99954	1.68641	
?	1.65417	1.81338	1.99634	1.68224	
?	1.66068	1.81472	1.9803	1.68457	
?	1.66092	1.83652	1.98573	1.66739	
?	1.66195	1.83661	1.98043	1.68764	
?	1.63935	1.82292	1.96406	1.68691	
?	1.64239	1.83744	1.96551	1.69727	
?	1.66685	1.8538	1.93865	1.69206	
?	1.67455	1.854	1.94389	1.68657	
?	1.66214	1.85598	1.92515	1.67205	
?	1.67331	1.85488	1.88408	1.67577	
?	1.67614	1.86454	1.89149	1.68431	
?	1.67609	1.87454	1.86315	1.7003	
?	1.71085	1.85803	1.85479	1.71959	
?	1.69712	1.86553	1.85415	1.75067	
?	1.71082	1.87031	1.83629	1.7701	
?	1.73028	1.843	1.80732	1.78575	
?	1.70839	1.85876	1.80973	1.77448	
?	1.72952	1.84955	1.80417	1.76645	
?	1.73602	1.84097	1.79449	1.76502	
?	1.74103	1.84522	1.7897	1.77535	
?	1.7385	1.83585	1.82983	1.79165	
?	1.72732	1.82101	1.84141	1.80583	
?	1.72988	1.80104	1.82258	1.80475	
?	1.72975	1.80216	1.82671	1.78752	
?	1.73925	1.79999	1.8135	1.78141	
?	1.73371	1.77924	1.82938	1.77308	
?	1.71369	1.74869	1.83378	1.77604	
?	1.70587	1.78498	1.82467	1.77485	
?	1.69143	1.78162	1.82134	1.79592	
?	1.69219	1.7826	1.82533	1.80533	
?	1.69637	1.80198	1.82088	1.80172	
?	1.71739	1.80467	1.82094	1.79246	
?	1.68959	1.82526	1.82701	1.77775	
?	1.70783	1.84335	1.84005	1.77588	
?	1.67859	1.84758	1.8368	1.76224	
?	1.66107	1.85098	1.83202	1.76055	
?	1.68435	1.83745	1.82911	1.77158	
?	1.66698	1.84982	1.82188	1.78237	
?	1.66229	1.849	1.82943	1.77229	
?	1.6691	1.84973	1.83428	1.76315	
?	1.67277	1.85729	1.79566	1.77639	
?	1.6735	1.87125	1.78226	1.76358	
?	1.66746	1.90331	1.77997	1.76874	
?	1.67086	1.89522	1.77305	1.77004	
?	1.66555	1.8971	1.7719	1.78656	
?	1.66854	1.89917	1.75682	1.78272	
?	1.67474	1.9009	1.76758	1.78803	
?	1.68119	1.85231	1.78026	1.78503	
?	1.68277	1.84908	1.79765	1.8003	
?	1.66448	1.84599	1.78853	1.79748	
?	1.66092	1.83295	1.79051	1.80395	
?	1.63217	1.83018	1.78605	1.80149	
?	1.6203	1.81349	1.76906	1.82237	
?	1.62226	1.79139	1.74631	1.81957	
?	1.61961	1.79027	1.73118	1.81962	
?	1.61428	1.78497	1.72429	1.80034	
?	1.58958	1.78145	1.71385	1.78619	
?	1.58924	1.77842	1.71651	1.75938	
?	1.59125	1.7779	1.711	1.75109	
?	1.57572	1.79105	1.70576	1.77481	
?	1.60272	1.79077	1.70288	1.75154	
?	1.60722	1.78967	1.69564	1.74919	
?	1.61517	1.76279	1.68506	1.76712	
?	1.61197	1.77228	1.68063	1.76387	
?	1.61232	1.77684	1.71098	1.74741	
?	1.61496	1.78802	1.71698	1.74687	
?	1.6088	1.78141	1.70248	1.72775	
?	1.62511	1.78024	1.68678	1.74897	
?	1.62092	1.77822	1.66715	1.72065	
?	1.62117	1.78241	1.68572	1.72719	
?	1.61544	1.76567	1.68817	1.72845	
?	1.61535	1.76658	1.68528	1.74278	
?	1.62243	1.76118	1.68487	1.72851	
?	1.60562	1.79175	1.68476	1.71534	
?	1.60699	1.78831	1.68655	1.70631	
?	1.61579	1.8024	1.69154	1.71785	
?	1.61837	1.81719	1.69862	1.72277	
?	1.61895	1.80638	1.69286	1.73471	
?	1.61502	1.79862	1.68524	1.77139	
?	1.61292	1.79455	1.68684	1.76496	
?	1.58133	1.78826	1.70633	1.795	
?	1.57484	1.78834	1.69862	1.79621	
?	1.59283	1.78207	1.69573	1.77291	
?	1.59024	1.78335	1.69696	1.79133	
?	1.60065	1.77954	1.66155	
?	1.59582	1.7851	1.64708	
?	1.59425	1.79758	1.65239	
?	1.5767	1.80693	1.69161	
?	1.58182	1.81074	1.69517	
?	1.58009	1.80907	1.68612	
?	1.58482	1.84096	1.69299	
?	1.58967	1.84294	1.72199	
?	1.59049	1.84971	1.73023	
?	1.58508	1.82316	1.74086	
?	1.58693	1.8267	1.75494	
?	1.57575	1.82317	1.75872	
?	1.57612	1.81592	1.76186	
?	1.57444	1.84798	1.78282	
?	1.57555	1.85125	1.80859	
?	1.58008	1.83594	1.8114	
?	1.61623	1.83969	1.79004	
?	1.62661	1.83795	1.79928	
?	1.61168	1.84206	1.86192	
?	1.61362	1.83167	1.88515	
?	1.60872	1.82415	1.8981	
?	1.60739	1.80162	1.90923	
?	1.61065	1.78893	1.91252	
?	1.60472	1.78662	1.88181	
?	1.60673	1.80274	1.88372	
?	1.60653	1.8249	1.88352	
?	1.59768	1.79895	1.89914	
?	1.59852	1.79427	1.88346	
?	1.59525	1.78915	1.88927	
?	1.59353	1.80645	1.88414	
?	1.58907	1.8012	1.88042	
?	1.62032	1.79648	1.88564	
?	1.61405	1.7984	1.88107	
?	1.61201	1.77492	1.86949	
?	1.6119	1.78424	1.8527	
?	1.61107	1.78756	1.8589	
?	1.57935	1.79266	1.8601	
?	1.59311	1.79444	1.861	
?	1.59121	1.79788	1.81415	
?	1.59649	1.80848	1.83343	
?	1.6055	1.82949	1.83077	
?	1.6163	1.8416	1.82772	
?	1.61868	1.85178	1.81901	
?	1.62755	1.87277	1.81936	
?	1.62802	1.85852	1.82823	
?	1.66408	1.85014	1.82807	
?	1.69821	1.86446	1.80461	
?	1.70341	1.86073	1.80361	
?	1.71233	1.88272	1.80356	
?	1.72682	1.87919	1.80926	
?	1.74237	1.88302	1.81582	
?	1.72616	1.88326	1.83027	
?	1.7331	1.88221	1.84294	
?	1.7404	1.88652	1.84887	
?	1.74357	1.89954	1.84965	
?	1.74831	1.89821	1.84356	
?	1.79883	1.89557	1.84972	
?	1.78966	1.93963	1.85666	
?	1.78741	1.93725	1.85354	
?	1.79143	1.92873	1.82361	
?	1.78719	1.93013	1.81398	
?	1.78431	1.927	1.81412	
?	1.80698	1.92689	1.81543	
?	1.80984	1.90758	1.8108	
?	1.81101	1.91033	1.80896	
?	1.78831	1.89927	1.80932	
?	1.77097	1.89766	1.80982	
?	1.77013	1.92567	1.81175	
?	1.76785	1.90132	1.81427	
?	1.76687	1.9022	1.81345	
?	1.76163	1.90389	1.80539	
?	1.75246	1.90744	1.78602	
?	1.75754	1.90436	1.77092	
?	1.75425	1.90245	1.76189	
?	1.75907	1.88474	1.76558	
?	1.7673	1.88733	1.77598	
?	1.72664	1.88794	1.76882	
?	1.72743	1.8465	1.75107	
?	1.73466	1.84896	1.73989	
?	1.73302	1.85419	1.72727	
?	1.72704	1.84324	1.72039	
?	1.7271	1.84089	1.70903	
?	1.73388	1.83782	1.69707	
?	1.73774	1.84226	1.69338	
?	1.76927	1.84033	1.68103	
?	1.77567	1.83685	1.66997	
?	1.7698	1.82612	1.65903	
?	1.78564	1.80721	1.64766	
?	1.7971	1.8343	1.63195	
?	1.79616	1.8433	1.62124	
?	1.80903	1.85156	1.6326	
?	1.81509	1.83984	1.63507	
?	1.81978	1.84665	1.63115	
?	1.84953	1.85008	1.62961	
?	1.85952	1.84558	1.62148	
?	1.86346	1.84757	1.62844	
?	1.86273	1.85335	1.62367	
?	1.88425	1.85496	1.6296	
?	1.87743	1.86066	1.63165	
?	1.87403	1.85667	1.6325	
?	1.87408	1.86717	1.63257	
?	1.88161	1.87557	1.63304	
?	1.8514	1.89819	1.70628	
?	1.84924	1.89527	1.69894	
?	1.82748	1.89693	1.69906	
?	1.81701	1.89904	1.69822	
?	1.81596	1.91269	1.69775	
?	1.79798	1.91059	1.69788	
?	1.78469	1.89505	1.70193	
?	1.78192	1.87436	1.69755	
?	1.77333	1.8679	1.67679	
?	1.77753	1.87281	1.66223	
?	1.80086	1.89442	1.66081	
?	1.78883	1.89078	1.6603	
?	1.79209	1.91619	1.66566	
?	1.79843	1.91449	1.64844	
?	1.7929	1.92698	1.64641	
?	1.75935	1.9201	1.64306	
?	1.7653	1.91057	1.64536	
?	1.83576	1.91155	1.64657	
?	1.83989	1.89892	1.6483	
?	1.82753	1.88908	1.64697	
?	1.82771	1.86269	1.58041	
?	1.81933	1.86914	1.58834	
?	1.80572	1.89266	1.59483	
?	1.8005	1.89287	1.62601	
?	1.80074	1.8781	1.63651	
?	1.79443	1.87106	1.63168	
?	1.79182	1.85667	1.62894	
?	1.78663	1.83686	1.62937	
?	1.79291	1.82224	1.62756	
?	1.77766	1.81386	1.63237	
?	1.74511	1.777	1.65228	
?	1.72731	1.76116	1.64562	
?	1.70802	1.72359	1.64049	
?	1.6892	1.71058	1.63497	
?	1.68557	1.68435	1.63963	
?	1.68287	1.67843	1.63704	
?	1.67627	1.6859	1.63989	
?	1.61369	1.67741	1.64219	
?	1.60541	1.66362	1.6414	
?	1.60498	1.65399	1.6499	
?	1.59671	1.64508	1.65249	
?	1.59465	1.63033	1.65511	
?	1.59815	1.62254	1.65413	
?	1.60108	1.61125	1.62582	
?	1.62688	1.59908	1.61754	
?	1.62627	1.59297	1.61973	
?	1.62836	1.59446	1.61733	
?	1.62942	1.59872	1.61622	
?	1.61529	1.5955	1.62031	
?	1.61736	1.59633	1.62629	
?	1.62706	1.60425	1.60955	
?	1.6301	1.63401	1.61871	
?	1.63144	1.64016	1.63111	
?	1.63011	1.63605	1.63347	
?	1.62816	1.63302	1.63121	
?	1.63808	1.62509	1.63354	
?	1.64168	1.60145	1.62726	
?	1.63171	1.59606	1.62677	
?	1.635	1.60252	1.62994	
?	1.63497	1.62039	1.62177	
?	1.63856	1.62561	1.61976	
?	1.63337	1.62525	1.61485	
?	1.64275	1.60581	1.60659	
?	1.64756	1.61028	1.60221	
?	1.62438	1.61159	1.6028	
?	1.63298	1.64142	1.67381	
?	1.6338	1.64196	1.68267	
?	1.63116	1.64642	1.68583	
?	1.63531	1.6464	1.6852	
?	1.63386	1.64489	1.68376	
?	1.61868	1.63702	1.6824	
?	1.61315	1.61109	1.67672	
?	1.60773	1.60545	1.66984	
?	1.61139	1.60707	1.66455	
?	1.61347	1.61084	1.66105	
?	1.61306	1.61336	1.66312	
?	1.62319	1.61887	1.66577	
?	1.62381	1.61964	1.66064	
?	1.62158	1.63856	1.65946	
?	1.62277	1.62131	1.65963	
?	1.6476	1.6178	1.66339	
?	1.66296	1.61903	1.66895	
?	1.64777	1.62072	1.67382	
?	1.63948	1.61752	1.67108	
?	1.63489	1.61077	1.67462	
?	1.62308	1.57786	1.60518	
?	1.619	1.57394	1.59628	
?	1.61832	1.56705	1.59285	
?	1.62023	1.56788	1.60423	
?	1.62012	1.57421	1.60293	
?	1.61886	1.58106	1.60418	
?	1.61928	1.58124	1.61722	
?	1.62101	1.59041	
?	1.61642	1.59358	
?	1.64081	1.61136	
?	1.63462	1.60872	
?	1.6237	1.62121	
?	1.62008	1.62919	
?	1.65568	1.6172	
?	1.65527	1.6321	
?	1.64212	1.63254	
?	1.65153	1.63444	
?	1.66904	1.62591	
?	1.70686	1.63359	
?	1.70454	1.63582	
?	1.71234	1.63654	
?	1.73158	1.65398	
?	1.73524	1.66233	
?	1.7291	1.66304	
?	1.7515	1.65985	
?	1.75687	1.65214	
?	1.75667	1.65341	
?	1.76238	1.64333	
?	1.76844	1.64064	
?	1.74513	1.62472	
?	1.74384	
?	1.73663	
?	1.74093	
?	1.70092	
?	1.70378	
?	1.6925	
?	1.6786	
?	1.65971	
?	1.64371	
?	1.65282	
?	1.66168	
?	1.66479	
?	1.66396	
?	1.68662	
?	1.66666	
?	1.66506	
?	1.66498	
?	1.66217	
?	1.65592	
?	1.64962	
?	1.64781	
?	1.64579	
?	1.64364	
?	1.64845	
?	1.66496	
?	1.6643	
?	1.67837	
?	1.7202	
?	1.70567	
?	1.71475	
?	1.73045	
?	1.7112	
?	1.70859	
?	1.7059	
?	1.71622	
?	1.71608	
?	1.7177	
?	1.71589	
?	1.72489	
?	1.73224	
?	1.7366	
?	1.76494	
?	1.76871	
?	1.76714	
?	1.76541	
?	1.76268	
?	1.77805	
?	1.74223	
?	1.73458	
?	1.73503	
?	1.70411	
?	1.70256	
?	1.70138	
?	1.67751	
?	1.66712	
?	1.67554	
?	1.68979	
?	1.68865	
?	1.68062	
?	1.68385	
?	1.68484	
?	1.65901	
?	1.65619	
?	1.65374	
?	1.63475	
?	1.63411	
?	1.59763	
?	1.59032	
?	1.58969	
?	1.57119	
?	1.59429	
?	1.59754	
?	1.60771	
?	1.61239	
?	1.60801	
?	1.60349	
?	1.59211	
?	1.59697	
?	1.60372	
?	1.60182	
?	1.60449	
?	1.61129	
?	1.61171	
?	1.63034	
?	1.64125	
?	1.64052	
?	1.63948	
?	1.64667	
?	1.66661	
?	1.66882	
?	1.66119	
?	1.65881	
?	1.66888	
?	1.67503	
?	1.69081	
?	1.68462	
?	1.68484	
?	1.68223	
?	1.67728	
?	1.67365	
?	1.66708	
?	1.65975	
?	1.65702	
?	1.64127	
?	1.65664	
?	1.66996	
?	1.67699	
?	1.67882	
?	1.66144	
?	1.67485	
?	1.66171	
?	1.6603	
?	1.64585	
?	1.6371	
?	1.62591	
?	1.62924	
?	1.62896	
?	1.62638	
?	1.62141	
?	1.62556	
?	1.62792	
?	1.65455	
?	1.65939	
?	1.67157	
?	1.65038	
?	1.63992	
?	1.63482	
?	1.63081	
?	1.62945	
?	1.61429	
?	1.63751	
?	1.63646	
?	1.63534	
?	1.63454	
?	1.63343	
?	1.6333	
?	1.62996	
?	1.6325	
?	1.63184	
?	1.66437	
?	1.66995	
?	1.64204	
?	1.64008	
?	1.63229	
?	1.62967	
?	1.62971	
?	1.62758	
?	1.62573	
?	1.6209	
?	1.62182	
?	1.60293	
?	1.64062	
?	1.63554	
?	1.64035	
?	1.65683	
?	1.65352	
?	1.65354	
?	1.66367	
?	1.67884	
?	1.64224	
?	1.63474	
?	1.646	
?	1.63948	
?	1.6336	
?	1.6311	
?	1.63299	
?	1.63666	
?	1.6377	
?	1.64749	
?	1.65094	
?	1.67377	
?	1.65878	
?	1.67229	
?	1.68982	
?	1.67271	
?	1.69449	
?	1.70116	
?	1.69781	
?	1.6878	
?	1.68604	
?	1.6902	
?	1.68482	
?	1.68768	
?	1.68823	
?	1.69237	
?	1.69716	
?	1.70073	
?	1.72654	
?	1.72311	
?	1.72039	
?	1.69191	
?	1.6734	
?	1.66317	
?	1.64522	
?	1.65403	
?	1.63966	
?	1.63959	
?	1.66971	
?	1.67477	
?	1.6738	
?	1.67033	
?	1.68544	
?	1.70171	
?	1.73681	
?	1.76612	
?	1.76447	
?	1.76371	
?	1.74221	
?	1.73687	
?	1.75109	
?	1.75504	
?	1.74695	
?	1.74446	
?	1.74902	
?	1.74788	
?	1.75656	
?	1.77375	
?	1.73792	
?	1.72787	
?	1.73147	
?	1.72999	
?	1.72027	
?	1.70718	
?	1.67376	
?	1.642	
?	1.63868	
?	1.63795	
?	1.63119	
?	1.63218	
?	1.61232	
?	1.61568	
?	1.62207	
?	1.67105	
?	1.68039	
?	1.67458	
?	1.6598	
?	1.63752	
?	1.63501	
?	1.64159	
?	1.64469	
?	1.65504	
?	1.65347	
?	1.65464	
?	1.66449	
?	1.66247	
?	1.66862	
?	1.66893	
?	1.66914	
?	1.66994	
?	1.67562	
?	1.67133	
?	1.71157	
?	1.66297	
?	1.64753	
?	1.64546	
?	1.64751	
?	1.64539	
?	1.65083	
?	1.64996	
?	1.65251	
?	1.63952	
